timestamp_unix,datetime_utc,fivegs_amffunction_amf_authfail,fivegs_amffunction_amf_authreject,fivegs_amffunction_amf_authreq,fivegs_amffunction_mm_confupdate,fivegs_amffunction_mm_confupdatesucc,fivegs_amffunction_mm_paging5greq,fivegs_amffunction_mm_paging5gsucc,fivegs_amffunction_rm_regemergreq,fivegs_amffunction_rm_regemergsucc,fivegs_amffunction_rm_reginitfail,fivegs_amffunction_rm_reginitreq,fivegs_amffunction_rm_reginitsucc,fivegs_amffunction_rm_registeredsubnbr,fivegs_amffunction_rm_regmobfail,fivegs_amffunction_rm_regmobreq,fivegs_amffunction_rm_regmobsucc,fivegs_amffunction_rm_regperiodfail,fivegs_amffunction_rm_regperiodreq,fivegs_amffunction_rm_regperiodsucc,fivegs_ep_n3_gtp_indatapktn3upf,fivegs_ep_n3_gtp_outdatapktn3upf,fivegs_smffunction_sm_n4sessionestabreq,fivegs_smffunction_sm_n4sessionreport,fivegs_smffunction_sm_n4sessionreportsucc,fivegs_smffunction_sm_pdusessioncreationreq,fivegs_smffunction_sm_pdusessioncreationsucc,fivegs_smffunction_sm_qos_flow_nbr,fivegs_smffunction_sm_sessionnbr,fivegs_upffunction_sm_n4sessionestabreq,fivegs_upffunction_sm_n4sessionreport,fivegs_upffunction_sm_n4sessionreportsucc,fivegs_upffunction_upf_qosflows,fivegs_upffunction_upf_sessionnbr
1774012695,2026-03-20T13:18:15Z,,0,25,313,212,282,66,0,0,2,84,72,2,,25,25,,2,2,0,0,0,431,431,198,198,74,3,198,432,431,2,15
1774012710,2026-03-20T13:18:30Z,,0,25,314,213,283,66,0,0,2,84,72,2,,25,25,,2,2,0,0,0,432,432,198,198,74,3,198,433,432,2,15
1774012725,2026-03-20T13:18:45Z,,0,25,314,213,283,66,0,0,2,84,72,2,,25,25,,2,2,0,0,0,432,432,198,198,74,3,198,433,432,2,15
1774012740,2026-03-20T13:19:00Z,,0,25,315,214,284,66,0,0,2,84,72,2,,25,25,,2,2,0,0,0,433,433,198,198,74,3,198,434,433,2,15
1774012755,2026-03-20T13:19:15Z,,0,25,315,214,284,66,0,0,2,84,72,2,,25,25,,2,2,0,0,0,433,433,198,198,74,3,198,434,433,2,15
1774012770,2026-03-20T13:19:30Z,,0,25,316,215,285,66,0,0,2,84,72,2,,25,25,,2,2,0,0,0,434,434,198,198,74,3,198,434,433,2,15
1774012785,2026-03-20T13:19:45Z,,0,25,316,215,285,66,0,0,2,84,72,2,,25,25,,2,2,0,0,0,434,434,198,198,74,3,198,435,434,2,15
1774012800,2026-03-20T13:20:00Z,,0,25,317,216,286,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,435,435,198,198,74,3,198,435,434,2,15
1774012815,2026-03-20T13:20:15Z,,0,25,317,216,286,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,435,435,198,198,74,3,198,436,435,2,15
1774012830,2026-03-20T13:20:30Z,,0,25,318,217,287,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,435,435,198,198,74,3,198,436,435,2,15
1774012845,2026-03-20T13:20:45Z,,0,25,318,217,287,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,436,436,198,198,74,3,198,437,436,2,15
1774012860,2026-03-20T13:21:00Z,,0,25,318,217,288,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,437,437,198,198,74,3,198,438,437,2,15
1774012875,2026-03-20T13:21:15Z,,0,25,319,218,288,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,438,438,198,198,74,3,198,439,438,2,15
1774012890,2026-03-20T13:21:30Z,,0,25,319,218,288,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,438,438,198,198,74,3,198,439,438,2,15
1774012905,2026-03-20T13:21:45Z,,0,25,320,219,289,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,439,439,198,198,74,3,198,440,439,2,15
1774012920,2026-03-20T13:22:00Z,,0,25,320,219,289,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,439,439,198,198,74,3,198,440,439,2,15
1774012935,2026-03-20T13:22:15Z,,0,25,321,220,290,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,440,440,198,198,74,3,198,441,440,2,15
1774012950,2026-03-20T13:22:30Z,,0,25,321,220,290,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,440,440,198,198,74,3,198,441,440,2,15
1774012965,2026-03-20T13:22:45Z,,0,25,322,221,291,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,441,441,198,198,74,3,198,442,441,2,15
1774012980,2026-03-20T13:23:00Z,,0,25,322,221,291,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,441,441,198,198,74,3,198,442,441,2,15
1774012995,2026-03-20T13:23:15Z,,0,25,323,222,292,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,442,442,198,198,74,3,198,443,442,2,15
1774013010,2026-03-20T13:23:30Z,,0,25,323,222,292,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,442,442,198,198,74,3,198,443,442,2,15
1774013025,2026-03-20T13:23:45Z,,0,25,324,223,293,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,443,443,198,198,74,3,198,444,443,2,15
1774013040,2026-03-20T13:24:00Z,,0,25,324,223,293,67,0,0,2,84,72,2,,25,25,,2,2,0,0,0,443,443,198,198,74,3,198,444,443,2,15
1774013055,2026-03-20T13:24:15Z,,0,25,325,224,294,68,0,0,2,84,72,2,,25,25,,2,2,0,0,0,444,444,198,198,74,3,198,445,444,2,15
1774013070,2026-03-20T13:24:30Z,,0,25,325,224,294,68,0,0,2,84,72,2,,25,25,,2,2,0,0,0,444,444,198,198,74,3,198,445,444,2,15
1774013085,2026-03-20T13:24:45Z,,0,25,326,225,295,69,0,0,2,84,72,2,,25,25,,2,2,0,0,0,445,445,198,198,74,3,198,446,445,2,15
1774013100,2026-03-20T13:25:00Z,,0,25,326,225,295,69,0,0,2,84,72,2,,25,25,,2,2,0,0,0,445,445,198,198,74,3,198,446,445,2,15
1774013115,2026-03-20T13:25:15Z,,0,25,327,226,299,69,0,0,2,84,72,2,,25,25,,2,2,0,0,0,447,447,198,198,74,3,198,448,447,2,15
1774013130,2026-03-20T13:25:30Z,,0,25,327,226,299,69,0,0,2,84,72,2,,25,25,,2,2,0,0,0,447,447,198,198,74,3,198,448,447,2,15
1774013145,2026-03-20T13:25:45Z,,0,25,328,227,301,69,0,0,2,84,72,2,,25,25,,2,2,0,0,0,448,448,198,198,74,3,198,449,448,2,15
1774013160,2026-03-20T13:26:00Z,,0,25,328,227,301,69,0,0,2,84,72,2,,25,25,,2,2,0,0,0,448,448,198,198,74,3,198,449,448,2,15
1774013175,2026-03-20T13:26:15Z,,0,25,330,228,302,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,449,449,201,201,75,3,201,450,449,2,15
1774013190,2026-03-20T13:26:30Z,,0,25,330,228,302,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,449,449,201,201,75,3,201,450,449,2,15
1774013205,2026-03-20T13:26:45Z,,0,25,331,229,303,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,450,450,201,201,75,3,201,451,450,2,15
1774013220,2026-03-20T13:27:00Z,,0,25,331,229,303,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,450,450,201,201,75,3,201,451,450,2,15
1774013235,2026-03-20T13:27:15Z,,0,25,332,230,304,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,451,451,201,201,75,3,201,452,451,2,15
1774017360,2026-03-20T14:36:00Z,,0,25,332,230,304,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,451,451,201,201,75,3,201,453,452,2,15
1774017375,2026-03-20T14:36:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017390,2026-03-20T14:36:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017405,2026-03-20T14:36:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017420,2026-03-20T14:37:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017435,2026-03-20T14:37:15Z,,,,,,,,,,,,,,,,,,,,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017450,2026-03-20T14:37:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017465,2026-03-20T14:37:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017495,2026-03-20T14:38:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017510,2026-03-20T14:38:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017540,2026-03-20T14:39:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017555,2026-03-20T14:39:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017570,2026-03-20T14:39:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,,,,,,,,,,,,,,
1774017585,2026-03-20T14:39:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017600,2026-03-20T14:40:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017615,2026-03-20T14:40:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017630,2026-03-20T14:40:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017645,2026-03-20T14:40:45Z,,,,,,,,,,,,,,,,,,,,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017660,2026-03-20T14:41:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017675,2026-03-20T14:41:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017705,2026-03-20T14:41:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017720,2026-03-20T14:42:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017735,2026-03-20T14:42:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,,,,,,,,,,,,,,
1774017750,2026-03-20T14:42:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017765,2026-03-20T14:42:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017780,2026-03-20T14:43:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,,,,,,,,,,,,,,
1774017795,2026-03-20T14:43:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017810,2026-03-20T14:43:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017825,2026-03-20T14:43:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017840,2026-03-20T14:44:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017855,2026-03-20T14:44:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017870,2026-03-20T14:44:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017885,2026-03-20T14:44:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017900,2026-03-20T14:45:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017915,2026-03-20T14:45:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017930,2026-03-20T14:45:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017945,2026-03-20T14:45:45Z,,0,7,15,0,0,0,0,0,,10,10,0,,3,3,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017960,2026-03-20T14:46:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017975,2026-03-20T14:46:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774017990,2026-03-20T14:46:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018005,2026-03-20T14:46:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018020,2026-03-20T14:47:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018035,2026-03-20T14:47:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018050,2026-03-20T14:47:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018065,2026-03-20T14:47:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018080,2026-03-20T14:48:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018095,2026-03-20T14:48:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018110,2026-03-20T14:48:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018125,2026-03-20T14:48:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018140,2026-03-20T14:49:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018155,2026-03-20T14:49:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018170,2026-03-20T14:49:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018185,2026-03-20T14:49:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018200,2026-03-20T14:50:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018215,2026-03-20T14:50:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018230,2026-03-20T14:50:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018245,2026-03-20T14:50:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018260,2026-03-20T14:51:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018275,2026-03-20T14:51:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018290,2026-03-20T14:51:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018305,2026-03-20T14:51:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018320,2026-03-20T14:52:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018335,2026-03-20T14:52:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018350,2026-03-20T14:52:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018365,2026-03-20T14:52:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018380,2026-03-20T14:53:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018395,2026-03-20T14:53:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018410,2026-03-20T14:53:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018425,2026-03-20T14:53:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018440,2026-03-20T14:54:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018455,2026-03-20T14:54:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018470,2026-03-20T14:54:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018485,2026-03-20T14:54:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018500,2026-03-20T14:55:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018515,2026-03-20T14:55:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018530,2026-03-20T14:55:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018545,2026-03-20T14:55:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018560,2026-03-20T14:56:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018575,2026-03-20T14:56:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018590,2026-03-20T14:56:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018605,2026-03-20T14:56:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018620,2026-03-20T14:57:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018635,2026-03-20T14:57:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018650,2026-03-20T14:57:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018665,2026-03-20T14:57:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018680,2026-03-20T14:58:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018695,2026-03-20T14:58:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018710,2026-03-20T14:58:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018725,2026-03-20T14:58:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018740,2026-03-20T14:59:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018755,2026-03-20T14:59:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018770,2026-03-20T14:59:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018785,2026-03-20T14:59:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018800,2026-03-20T15:00:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018815,2026-03-20T15:00:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018830,2026-03-20T15:00:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018845,2026-03-20T15:00:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018860,2026-03-20T15:01:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018875,2026-03-20T15:01:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018890,2026-03-20T15:01:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018905,2026-03-20T15:01:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018920,2026-03-20T15:02:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018935,2026-03-20T15:02:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018950,2026-03-20T15:02:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018965,2026-03-20T15:02:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018980,2026-03-20T15:03:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774018995,2026-03-20T15:03:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019010,2026-03-20T15:03:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019025,2026-03-20T15:03:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019040,2026-03-20T15:04:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019055,2026-03-20T15:04:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019070,2026-03-20T15:04:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019085,2026-03-20T15:04:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019100,2026-03-20T15:05:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019115,2026-03-20T15:05:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019130,2026-03-20T15:05:30Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019145,2026-03-20T15:05:45Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019160,2026-03-20T15:06:00Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019175,2026-03-20T15:06:15Z,,0,25,332,230,307,69,0,0,2,85,73,2,,25,25,,2,2,0,0,0,452,452,201,201,75,3,201,453,452,2,15
1774019190,2026-03-20T15:06:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019205,2026-03-20T15:06:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019220,2026-03-20T15:07:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019235,2026-03-20T15:07:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019250,2026-03-20T15:07:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
